OBJECTID,ntd_id,shape_id,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_type_text,route_url,route_color,route_color_formatted,route_text_color,route_text_color_formatted,download_date,Shape__Length
44453,50059,shp-13-51,13,1,13,Westside Shopper,,3,Bus,http://www.smtd.org/route13,ff5a00,"(255, 90, 0)",ffffff,"(255, 255, 255)",12/02/2024,0.134228035995477
44454,50059,shp-14-01,14,1,14,Toronto Road / Junction Circle,,3,Bus,http://www.smtd.org/route14,4e0963,"(78, 9, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.0972580976091865
44455,50059,shp-14-03,14,1,14,Toronto Road / Junction Circle,,3,Bus,http://www.smtd.org/route14,4e0963,"(78, 9, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.106087195732743
44456,50059,shp-14-51,14,1,14,Toronto Road / Junction Circle,,3,Bus,http://www.smtd.org/route14,4e0963,"(78, 9, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.148140742425311
44457,50059,shp-14-52,14,1,14,Toronto Road / Junction Circle,,3,Bus,http://www.smtd.org/route14,4e0963,"(78, 9, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.159672800027871
44458,50059,shp-15-01,15,1,15,UIS / Seven Pines,,3,Bus,http://www.smtd.org/route15,b10086,"(177, 0, 134)",ffffff,"(255, 255, 255)",12/02/2024,0.1223044352867
44459,50059,shp-15-51,15,1,15,UIS / Seven Pines,,3,Bus,http://www.smtd.org/route15,b10086,"(177, 0, 134)",ffffff,"(255, 255, 255)",12/02/2024,0.143149766131496
44460,50059,shp-16-01,16,1,16,West Wabash / Junction Circle,,3,Bus,http://www.smtd.org/route16,2694ab,"(38, 148, 171)",ffffff,"(255, 255, 255)",12/02/2024,0.116325815338389
44461,50059,shp-16-51,16,1,16,West Wabash / Junction Circle,,3,Bus,http://www.smtd.org/route16,2694ab,"(38, 148, 171)",ffffff,"(255, 255, 255)",12/02/2024,0.146281748875748
44462,50059,shp-2-01,2,1,2,N. 9th / Piper Rd. / Northgate,,3,Bus,http://www.smtd.org/route2,811e00,"(129, 30, 0)",ffffff,"(255, 255, 255)",12/02/2024,0.0850930109559478
44463,50059,shp-2-02,2,1,2,N. 9th / Piper Rd. / Northgate,,3,Bus,http://www.smtd.org/route2,811e00,"(129, 30, 0)",ffffff,"(255, 255, 255)",12/02/2024,0.0365426868638558
44464,50059,shp-2-51,2,1,2,N. 9th / Piper Rd. / Northgate,,3,Bus,http://www.smtd.org/route2,811e00,"(129, 30, 0)",ffffff,"(255, 255, 255)",12/02/2024,0.140461620565149
44465,50059,shp-202-03,202,1,202,SEHS to Southern View,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.114130547438915
44466,50059,shp-204-03,204,1,204,SHS to TC,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.0223547284820521
44467,50059,shp-208-03,208,1,208,LHS to TC,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.0252781824417987
44468,50059,shp-208-53,208,1,208,LHS to TC,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.104999211928568
44469,50059,shp-210-03,210,1,210,Country Club,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.106478799660628
44470,50059,shp-212-02,212,1,212,SEHS to TC,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.0450126761918823
44471,50059,shp-214-02,214,1,214,LHS to Bruns,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.0572734406819221
44472,50059,shp-215-02,215,1,215,Laketown to SEHS,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.137561750321371
44473,50059,shp-217-02,217,1,217,Clear Lake to LHS,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.070679313249355
44474,50059,shp-220-02,220,1,220,SHS to CookMLK,,3,Bus,http://www.smtd.org/supplemental,0d7215,"(13, 114, 21)",ffffff,"(255, 255, 255)",12/02/2024,0.110788653267919
44475,50059,shp-3-01,3,1,3,Clear Lake / MTI / Grandview,,3,Bus,http://www.smtd.org/route3,26a513,"(38, 165, 19)",ffffff,"(255, 255, 255)",12/02/2024,0.092478148428087
44476,50059,shp-3-02,3,1,3,Clear Lake / MTI / Grandview,,3,Bus,http://www.smtd.org/route3,26a513,"(38, 165, 19)",ffffff,"(255, 255, 255)",12/02/2024,0.0749313813206558
44477,50059,shp-3-51,3,1,3,Clear Lake / MTI / Grandview,,3,Bus,http://www.smtd.org/route3,26a513,"(38, 165, 19)",ffffff,"(255, 255, 255)",12/02/2024,0.104752147244521
44478,50059,shp-3-53,3,1,3,Clear Lake / MTI / Grandview,,3,Bus,http://www.smtd.org/route3,26a513,"(38, 165, 19)",ffffff,"(255, 255, 255)",12/02/2024,0.140365255357775
44479,50059,shp-350-02,350,1,350,Zoolie Ghoulie Shuttle,,3,Bus,https://www.smtd.org/zoolie-ghoulie-2024,4dd153,"(77, 209, 83)",000000,"(0, 0, 0)",12/02/2024,0.157402876619718
44480,50059,shp-350-52,350,1,350,Zoolie Ghoulie Shuttle,,3,Bus,https://www.smtd.org/zoolie-ghoulie-2024,4dd153,"(77, 209, 83)",000000,"(0, 0, 0)",12/02/2024,0.153805842614893
44481,50059,shp-4-01,4,1,4,West Lawrence / West Jefferson,,3,Bus,http://www.smtd.org/route4,4d9fdd,"(77, 159, 221)",1a2754,"(26, 39, 84)",12/02/2024,0.0768947898697854
44482,50059,shp-4-02,4,1,4,West Lawrence / West Jefferson,,3,Bus,http://www.smtd.org/route4,4d9fdd,"(77, 159, 221)",1a2754,"(26, 39, 84)",12/02/2024,0.0533448112677226
44483,50059,shp-4-51,4,1,4,West Lawrence / West Jefferson,,3,Bus,http://www.smtd.org/route4,4d9fdd,"(77, 159, 221)",1a2754,"(26, 39, 84)",12/02/2024,0.167603276237726
44484,50059,shp-5-01,5,1,5,Medical / Bruns / N. Grand,,3,Bus,http://www.smtd.org/route5,ce5504,"(206, 85, 4)",ffffff,"(255, 255, 255)",12/02/2024,0.0836978546065107
44485,50059,shp-5-51,5,1,5,Medical / Bruns / N. Grand,,3,Bus,http://www.smtd.org/route5,ce5504,"(206, 85, 4)",ffffff,"(255, 255, 255)",12/02/2024,0.109907361408239
44486,50059,shp-501-02,501,1,501,UIS / Cotton Hill / Lake Pointe,,3,Bus,https://www.smtd.org/route501,ea8d1f,"(234, 141, 31)",000000,"(0, 0, 0)",12/02/2024,0.0982219215651087
44487,50059,shp-501-52,501,1,501,UIS / Cotton Hill / Lake Pointe,,3,Bus,https://www.smtd.org/route501,ea8d1f,"(234, 141, 31)",000000,"(0, 0, 0)",12/02/2024,0.0439066264525212
44488,50059,shp-6-01,6,1,6,Clear Lake / Junction Circle,,3,Bus,http://www.smtd.org/route6,0071ca,"(0, 113, 202)",ffffff,"(255, 255, 255)",12/02/2024,0.108845248610896
44489,50059,shp-6-51,6,1,6,Clear Lake / Junction Circle,,3,Bus,http://www.smtd.org/route6,0071ca,"(0, 113, 202)",ffffff,"(255, 255, 255)",12/02/2024,0.140194630702585
44490,50059,shp-7-01,7,1,7,West Washington,,3,Bus,http://www.smtd.org/route7,ad0101,"(173, 1, 1)",ffffff,"(255, 255, 255)",12/02/2024,0.174569728112849
44491,50059,shp-7-03,7,1,7,West Washington,,3,Bus,http://www.smtd.org/route7,ad0101,"(173, 1, 1)",ffffff,"(255, 255, 255)",12/02/2024,0.086695382971336
44492,50059,shp-7-51,7,1,7,West Washington,,3,Bus,http://www.smtd.org/route7,ad0101,"(173, 1, 1)",ffffff,"(255, 255, 255)",12/02/2024,0.179370186723253
44493,50059,shp-8-02,8,1,8,South Grand / MacArthur,,3,Bus,http://www.smtd.org/route8,0e5e50,"(14, 94, 80)",ffffff,"(255, 255, 255)",12/02/2024,0.0329951201947149
44494,50059,shp-8-03,8,1,8,South Grand / MacArthur,,3,Bus,http://www.smtd.org/route8,0e5e50,"(14, 94, 80)",ffffff,"(255, 255, 255)",12/02/2024,0.0993580824677126
44495,50059,shp-8-52,8,1,8,South Grand / MacArthur,,3,Bus,http://www.smtd.org/route8,0e5e50,"(14, 94, 80)",ffffff,"(255, 255, 255)",12/02/2024,0.116296578682229
44496,50059,shp-9-01,9,1,9,MLK / East Cook,,3,Bus,http://www.smtd.org/route9,7f8753,"(127, 135, 83)",ffffff,"(255, 255, 255)",12/02/2024,0.0517684574963628
44497,50059,shp-9-02,9,1,9,MLK / East Cook,,3,Bus,http://www.smtd.org/route9,7f8753,"(127, 135, 83)",ffffff,"(255, 255, 255)",12/02/2024,0.0447604442123272
44498,50059,shp-9-51,9,1,9,MLK / East Cook,,3,Bus,http://www.smtd.org/route9,7f8753,"(127, 135, 83)",ffffff,"(255, 255, 255)",12/02/2024,0.15283745484784
44499,50059,shp-901-02,901,1,901,North Side Night Service,,3,Bus,http://www.smtd.org/route901,010851,"(1, 8, 81)",ffffff,"(255, 255, 255)",12/02/2024,0.123123298325041
44500,50059,shp-901-52,901,1,901,North Side Night Service,,3,Bus,http://www.smtd.org/route901,010851,"(1, 8, 81)",ffffff,"(255, 255, 255)",12/02/2024,0.118565587383238
44501,50059,shp-902-02,902,1,902,Southeast Side Night Service,,3,Bus,http://www.smtd.org/route902,3c0058,"(60, 0, 88)",ffffff,"(255, 255, 255)",12/02/2024,0.140126415975602
44502,50059,shp-902-52,902,1,902,Southeast Side Night Service,,3,Bus,http://www.smtd.org/route902,3c0058,"(60, 0, 88)",ffffff,"(255, 255, 255)",12/02/2024,0.1191225102069
44503,50059,shp-903-02,903,1,903,West Side Night Service,,3,Bus,http://www.smtd.org/route903,6d0000,"(109, 0, 0)",ffffff,"(255, 255, 255)",12/02/2024,0.121186018626363
44504,50059,shp-903-52,903,1,903,West Side Night Service,,3,Bus,http://www.smtd.org/route903,6d0000,"(109, 0, 0)",ffffff,"(255, 255, 255)",12/02/2024,0.118948278007467
44505,50059,shp-904-01,904,1,904,MacArthur / Westchester,,3,Bus,https://www.smtd.org/route904,76004f,"(118, 0, 79)",ffffff,"(255, 255, 255)",12/02/2024,0.119297538751923
44506,50059,shp-904-51,904,1,904,MacArthur / Westchester,,3,Bus,https://www.smtd.org/route904,76004f,"(118, 0, 79)",ffffff,"(255, 255, 255)",12/02/2024,0.127234424290157
44507,50059,shp-905-01,905,1,905,UIS / LLCC Night Service,,3,Bus,http://www.smtd.org/route905,0c4800,"(12, 72, 0)",ffffff,"(255, 255, 255)",12/02/2024,0.120541524816988
44508,50059,shp-905-51,905,1,905,UIS / LLCC Night Service,,3,Bus,http://www.smtd.org/route905,0c4800,"(12, 72, 0)",ffffff,"(255, 255, 255)",12/02/2024,0.125851535753161
44509,50060,1 YELLOW ALT 25,1 YELLOW ALT,CUMTD,1,Yellow Alternate,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/ac3fc3d037af468f8b24d061de7bea93/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.16883335683561
44510,50060,100 LATE 3,YELLOW LATE NIGHT,CUMTD,100,Yellow Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/6c9ea5b5b47048b6b04387b30d44090e/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.0422603941214066
44511,50060,100 LATE 5,YELLOW LATE NIGHT,CUMTD,100,Yellow Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/6c9ea5b5b47048b6b04387b30d44090e/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.114879757499839
44512,50060,100N,YELLOW EVENING,CUMTD,100,Yellow Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/68825a4003994a6698288ed1f4ceb381/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.264611831717104
44513,50060,100N->IT,YELLOW EVENING,CUMTD,100,Yellow Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/68825a4003994a6698288ed1f4ceb381/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.168054665025877
44514,50060,100N-LATE,YELLOW LATE NIGHT,CUMTD,100,Yellow Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/6c9ea5b5b47048b6b04387b30d44090e/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.0472572312724033
44515,50060,100NIT->,YELLOW EVENING,CUMTD,100,Yellow Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/68825a4003994a6698288ed1f4ceb381/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.0964591537445506
44516,50060,100NLTNT->,YELLOW LATE NIGHT,CUMTD,100,Yellow Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/6c9ea5b5b47048b6b04387b30d44090e/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.121086824188663
44517,50060,100S,YELLOW EVENING,CUMTD,100,Yellow Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/68825a4003994a6698288ed1f4ceb381/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.254730324827705
44518,50060,100S->PLAZA,YELLOW EVENING,CUMTD,100,Yellow Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/68825a4003994a6698288ed1f4ceb381/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.112536768751785
44519,50060,100SLTNT->,YELLOW LATE NIGHT,CUMTD,100,Yellow Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/6c9ea5b5b47048b6b04387b30d44090e/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.111457107200188
44520,50060,10W GOLD ALT 1,10W GOLD ALT,CUMTD,10,Gold Alternate,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/c2a177c6a139461b834e3169745952c8/,c7994a,"(199, 153, 74)",000000,"(0, 0, 0)",12/02/2024,0.191311026731824
44521,50060,120W TEAL LATE 12,TEAL LATE NIGHT,CUMTD,120,Teal Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/b341fa0cd73344a2a99331944e9355b9/,006991,"(0, 105, 145)",ffffff,"(255, 255, 255)",12/02/2024,0.0582652224924212
44522,50060,12E TEAL 13,TEAL,CUMTD,12,Teal,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/1cf2244ccdfd4e7f8a5589b5a60b2767/,006991,"(0, 105, 145)",ffffff,"(255, 255, 255)",12/02/2024,0.0634486180871409
44523,50060,12E TEAL WEEKEND 13,TEAL SATURDAY,CUMTD,120,Teal Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/00b03ca2bfe4461cb0bc9784e1b0938a/,006991,"(0, 105, 145)",ffffff,"(255, 255, 255)",12/02/2024,0.0634486180871409
44524,50060,12W TEAL 12,TEAL,CUMTD,12,Teal,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/1cf2244ccdfd4e7f8a5589b5a60b2767/,006991,"(0, 105, 145)",ffffff,"(255, 255, 255)",12/02/2024,0.0582652224924212
44525,50060,12W TEAL WEEKEND 12,TEAL SATURDAY,CUMTD,120,Teal Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/00b03ca2bfe4461cb0bc9784e1b0938a/,006991,"(0, 105, 145)",ffffff,"(255, 255, 255)",12/02/2024,0.0582652224924212
44526,50060,130N SILVER EVENING 1,SILVER EVENING,CUMTD,130,Silver Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/60bda5b3dd694f8c989172d9dac9fb68/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0602105403490583
44527,50060,130N SILVER EVENING 2,SILVER EVENING,CUMTD,130,Silver Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/60bda5b3dd694f8c989172d9dac9fb68/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0494798230031686
44528,50060,130N SILVER LATE 1,SILVER LATE NIGHT,CUMTD,130,Silver Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/60bda5b3dd694f8c989172d9dac9fb68/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0602105403490583
44529,50060,130N SILVER WEEKEND 1,SILVER SATURDAY,CUMTD,130,Silver Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/9feacb4a87834e96997f7aa433bf9180/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0602105403490583
44530,50060,130N SILVER WEEKEND 2,SILVER SATURDAY,CUMTD,130,Silver Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/9feacb4a87834e96997f7aa433bf9180/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0494798230031686
44531,50060,130N SILVERLATE 2,SILVER LATE NIGHT,CUMTD,130,Silver Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/60bda5b3dd694f8c989172d9dac9fb68/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0494798230031686
44532,50060,130S SILVER EVENING 3,SILVER EVENING,CUMTD,130,Silver Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/60bda5b3dd694f8c989172d9dac9fb68/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0612606029358465
44533,50060,130S SILVER LATE 3,SILVER LATE NIGHT,CUMTD,130,Silver Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/60bda5b3dd694f8c989172d9dac9fb68/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0614212729203507
44534,50060,130S SILVER WEEKEND 3,SILVER SATURDAY,CUMTD,130,Silver Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/9feacb4a87834e96997f7aa433bf9180/,cccccc,"(204, 204, 204)",000000,"(0, 0, 0)",12/02/2024,0.0612606029358465
44535,50060,1415,5W GREEN EXPRESS 2,CUMTD,5,Green West Express,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/48117801b0e84213ad1000a6dba714c6/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.21338852786816
44536,50060,1420,GREEN EXPRESS,CUMTD,5,Green Express,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/48117801b0e84213ad1000a6dba714c6/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.176865128480516
44537,50060,1425,5W GREEN EXPRESS 2,CUMTD,5,Green West Express,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/48117801b0e84213ad1000a6dba714c6/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.339381183191334
44538,50060,1505,5W GREEN EXPRESS 2,CUMTD,5,Green West Express,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/48117801b0e84213ad1000a6dba714c6/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.284700794817087
44539,50060,1525,5W GREEN EXPRESS 2,CUMTD,5,Green West Express,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/48117801b0e84213ad1000a6dba714c6/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.22650068159191
44540,50060,20C GW->MP,RED SATURDAY,CUMTD,20,Red Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/93db236e0d0042d7be2aca0ecaedf813/,ed1c24,"(237, 28, 36)",000000,"(0, 0, 0)",12/02/2024,0.107253049362697
44541,50060,20C PS->GW,RED SATURDAY,CUMTD,20,Red Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/93db236e0d0042d7be2aca0ecaedf813/,ed1c24,"(237, 28, 36)",000000,"(0, 0, 0)",12/02/2024,0.0561192649904288
44542,50060,20C->MP,RED SATURDAY,CUMTD,20,Red Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/93db236e0d0042d7be2aca0ecaedf813/,ed1c24,"(237, 28, 36)",000000,"(0, 0, 0)",12/02/2024,0.163479590845563
44543,50060,20U ->IU,RED SATURDAY,CUMTD,20,Red Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/93db236e0d0042d7be2aca0ecaedf813/,ed1c24,"(237, 28, 36)",000000,"(0, 0, 0)",12/02/2024,0.0979032575544347
44544,50060,20U IT->PS,RED SATURDAY,CUMTD,20,Red Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/93db236e0d0042d7be2aca0ecaedf813/,ed1c24,"(237, 28, 36)",000000,"(0, 0, 0)",12/02/2024,0.0829471061549374
44545,50060,20U IU->PS,RED SATURDAY,CUMTD,20,Red Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/93db236e0d0042d7be2aca0ecaedf813/,ed1c24,"(237, 28, 36)",000000,"(0, 0, 0)",12/02/2024,0.0584075131335919
44546,50060,20U->PS,RED SATURDAY,CUMTD,20,Red Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/93db236e0d0042d7be2aca0ecaedf813/,ed1c24,"(237, 28, 36)",000000,"(0, 0, 0)",12/02/2024,0.156463338158214
44547,50060,220N ILLINI 10,ILLINI EVENING,CUMTD,220,Illini Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/9aa82a614ba04b4eac71f5475a5df07c/,5a1d5a,"(90, 29, 90)",ffffff,"(255, 255, 255)",12/02/2024,0.103798139676057
44548,50060,220S ILLINI 20,ILLINI EVENING,CUMTD,220,Illini Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/9aa82a614ba04b4eac71f5475a5df07c/,5a1d5a,"(90, 29, 90)",ffffff,"(255, 255, 255)",12/02/2024,0.0953294910764629
44549,50060,22N 316,ILLINI LIMITED EVENING,CUMTD,220,Illini Limited Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/396462e5b9fa44cbb5b15b1ef50be155/,5a1d5a,"(90, 29, 90)",ffffff,"(255, 255, 255)",12/02/2024,0.0569130251988685
44550,50060,22N ILLINI 10,ILLINI,CUMTD,22,Illini,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/9b6203fbd56f4d2ab532e1a214a1b7c8/,5a1d5a,"(90, 29, 90)",ffffff,"(255, 255, 255)",12/02/2024,0.103798139676057
44551,50060,22S ILLINI 20,ILLINI,CUMTD,22,Illini,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/9b6203fbd56f4d2ab532e1a214a1b7c8/,5a1d5a,"(90, 29, 90)",ffffff,"(255, 255, 255)",12/02/2024,0.0953294910764629
44552,50060,30NCMBLQ->BB,LAVENDER SATURDAY,CUMTD,30,Lavender Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/ab1142fa1f5847d0b68e3bacbea5a4ad/,a78bc0,"(167, 139, 192)",000000,"(0, 0, 0)",12/02/2024,0.0373073631119017
44553,50060,30NIT->BB,LAVENDER SATURDAY,CUMTD,30,Lavender Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/ab1142fa1f5847d0b68e3bacbea5a4ad/,a78bc0,"(167, 139, 192)",000000,"(0, 0, 0)",12/02/2024,0.127267627516382
44554,50060,30NIT->CMBLQN,LAVENDER SATURDAY,CUMTD,30,Lavender Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/ab1142fa1f5847d0b68e3bacbea5a4ad/,a78bc0,"(167, 139, 192)",000000,"(0, 0, 0)",12/02/2024,0.0898337734268422
44555,50060,30SBB->IT,LAVENDER SATURDAY,CUMTD,30,Lavender Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/ab1142fa1f5847d0b68e3bacbea5a4ad/,a78bc0,"(167, 139, 192)",000000,"(0, 0, 0)",12/02/2024,0.12861125997756
44556,50060,3N,LAVENDER,CUMTD,3,Lavender,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/8776504c15564f3aa6340c45e1d35304/,a78bc0,"(167, 139, 192)",000000,"(0, 0, 0)",12/02/2024,0.099681837969935
44557,50060,3S ALT 1,3S LAVENDER ALT,CUMTD,3,Lavender 1 Alternate,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/8776504c15564f3aa6340c45e1d35304/,a78bc0,"(167, 139, 192)",000000,"(0, 0, 0)",12/02/2024,0.201777813934975
44558,50060,3S->IT,LAVENDER,CUMTD,3,Lavender,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/8776504c15564f3aa6340c45e1d35304/,a78bc0,"(167, 139, 192)",000000,"(0, 0, 0)",12/02/2024,0.121037121790143
44559,50060,4E->GRNWRT:5,BLUE,CUMTD,4,Blue,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/a9192b0e47784e9b97e8c9fdaaf56841/,355caa,"(53, 92, 170)",ffffff,"(255, 255, 255)",12/02/2024,0.0962518197181894
44560,50060,4W,BLUE,CUMTD,4,Blue,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/a9192b0e47784e9b97e8c9fdaaf56841/,355caa,"(53, 92, 170)",ffffff,"(255, 255, 255)",12/02/2024,0.1280471755023
44561,50060,4W BLUE ALT PM 1440,1N YELLOW ALT PM,CUMTD,1,Yellow Alternate PM,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/ac3fc3d037af468f8b24d061de7bea93/,fcee1f,"(252, 238, 31)",000000,"(0, 0, 0)",12/02/2024,0.156280347733158
44562,50060,50E GREEN 53,GREEN EVENING,CUMTD,50,Green Evening,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/d86bc22fadbd4199a35e0fc5a06794bc/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.101155417924393
44563,50060,50E HOPPER 102,GREENHOPPER EVENING SATURDAY,CUMTD,50,Green Hopper Evening Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/83432d5db1a542b6bebfcd663b4b53f2/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.137575126007072
44564,50060,50E HOPPER 103,GREENHOPPER EVENING SATURDAY,CUMTD,50,Green Hopper Evening Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/83432d5db1a542b6bebfcd663b4b53f2/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.0850340681866833
44565,50060,50E->50WLNIGHT,GREEN LATE NIGHT,CUMTD,50,Green Late Night,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/d3d8fd7fa754412fb78f365181c0328d/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.0628632770141976
44566,50060,50E->MNBDY,GREEN SATURDAY,CUMTD,50,Green Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/8fe19299db514b3eb89634671e3427cb/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.0987465241870367
44567,50060,50E->PC,GREEN SATURDAY,CUMTD,50,Green Saturday,,3,Bus,https://mtd.org/maps-and-schedules/to-schedule/8fe19299db514b3eb89634671e3427cb/,008063,"(0, 128, 99)",ffffff,"(255, 255, 255)",12/02/2024,0.196005924212453
